Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Badges (product.metafields.custom.badges),feature1 (product.metafields.custom.feature1),feature2 (product.metafields.custom.feature2),feature3 (product.metafields.custom.feature3),Playback (product.metafields.custom.playback),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Chassis type (product.metafields.shopify.chassis-type),Color (product.metafields.shopify.color-pattern),Compatible device (product.metafields.shopify.compatible-device),Component output type (product.metafields.shopify.component-output-type),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Power source (product.metafields.shopify.power-source),Smart watch features (product.metafields.shopify.smart-watch-features),Target gender (product.metafields.shopify.target-gender),Watch display (product.metafields.shopify.watch-display),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
boost-surge-pro-ergonomic-chair,,,,,,,,,Grey/Black,,,COD,,,,,"",0.0,shopify,12,deny,manual,33999.00,45000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/2_1.webp?v=1746188636,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-surge-pro-ergonomic-chair,,,,,,,,,Black,,,Prepaid,,,,,"",0.0,shopify,61,deny,manual,31999.00,45000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/3_7155cbf6-ec93-41a5-905c-5d444fa61fff.webp?v=1746188636,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-surge-pro-ergonomic-chair,,,,,,,,,Black,,,COD,,,,,"",0.0,shopify,13,deny,manual,33999.00,45000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/4_64f3c859-4a68-418c-ae91-fac5eeb43d3c.webp?v=1746188636,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-surge-pro-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/5_01d6b1ff-6652-4c2c-9b48-da2ce0e87e78.webp?v=1746188636,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-surge-pro-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/6_1.webp?v=1746188636,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-surge-pro-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/surge-pro_81a4fa52-7cc8-4ac5-bc3c-49e647337a4e.webp?v=1746188636,7,Boost Surge Pro Ergonomic Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-velocity-pro-gaming-chair,Boost Velocity Pro Gaming Chair,"<div class=""page"" title=""Page 10"">
<div class=""layoutArea"">
<div class=""column"">
<strong></strong>
<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""6c36e8cc-8472-4f7b-a9d5-a52a33abc5e9"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 juice:w-full juice:items-end overflow-x-auto gap-2"">
<div class=""flex w-full flex-col gap-1 juice:empty:hidden juice:first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<p><strong>1 Year Warranty<br></strong>Robust Steel + Wood Frame<br>Adjustable Back From 90 to 135 Degrees<br>Innovative Linkage Armrest<br>High-Quality PVC Material<br>Weight Capacity: 120 kg</p>
</div>
</div>
</div>
</div>
<br>
</div>
</div>
</div>",boost-lifestyle-co,Uncategorized,"",chair,false,Color,Black,,Payment Methods,Prepaid,,,,,"",0.0,shopify,0,deny,manual,6299.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Velocity-pro-Black-Thumbnail_e44d2c4d-33c8-4285-83bf-ccdeee4e5bc5.webp?v=1713510629,1,Boost Velocity Pro Gaming Chair Black,false,Boost Velocity Pro Gaming Chair | Ergonomic Gaming Chairs,"Elevate your gaming experience with the Velocity Pro Gaming Chair. Engineered for comfort and performance, it's your ultimate companion for long gaming sessions.",,,,,,,,,,,,,Robust Steel + Wood Frame  ,Adjustable Back  90 to 135,High-Quality PVC Material,Dominate in Comfort,,'6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Velocity-pro-Black-Thumbnail_e44d2c4d-33c8-4285-83bf-ccdeee4e5bc5.webp?v=1713510629,kg,,,true,,,true,,,draft
boost-velocity-pro-gaming-chair,,,,,,,,,Black,,,COD,,,,,,0.0,shopify,0,deny,manual,6999.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Velocity-pro-Blue-Thumbnail_89062e25-29dc-4be4-a4b5-424ca2c17b4d.webp?v=1713510629,2,Boost Velocity Pro Gaming Chair in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-velocity-pro-gaming-chair,,,,,,,,,Blue,,,Prepaid,,,,,"",0.0,shopify,0,deny,manual,29999.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Velocity-pro-red-Thumbnail_f58a24ef-77a4-4303-b09b-efd1c057f6a2.webp?v=1713510629,3,Boost Velocity Pro Gaming Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Velocity-pro-Blue-Thumbnail_89062e25-29dc-4be4-a4b5-424ca2c17b4d.webp?v=1713510629,kg,,,,,,,,,
boost-velocity-pro-gaming-chair,,,,,,,,,Blue,,,COD,,,,,,0.0,shopify,0,deny,manual,29999.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1_99dbc9a2-3c59-4c75-bec0-8461b450ceb2.webp?v=1716560245,4,Boost Velocity Pro Gaming Chair Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-velocity-pro-gaming-chair,,,,,,,,,Red,,,Prepaid,,,,,,0.0,shopify,0,deny,manual,29999.00,33000.00,false,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/VELOCITY-PRO-BLUE-1024x1024.webp?v=1716560283,5,Boost Velocity Pro Gaming Chair Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Velocity-pro-red-Thumbnail_f58a24ef-77a4-4303-b09b-efd1c057f6a2.webp?v=1713510629,kg,,,,,,,,,
boost-velocity-pro-gaming-chair,,,,,,,,,Red,,,COD,,,,,,0.0,shopify,0,deny,manual,29999.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/VELOCITY-PRO-RED-1024x1024.webp?v=1716560283,6,Gaming Chair Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-velocity-pro-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/velocity-pro.webp?v=1722259233,7,Velocity Pro Gaming Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-peacock-pc-case,Boost Peacock PC Case,"<p><strong>Warranty: 1 Year<br></strong>I/O: USB3.0*1+USB1.1*2+HD Audio+LED Button<br>Left Side Panel: Tempered Glass<br>Pre-Installed Fans: Without Fans<br>Motherboard Support: ATX/M-ATX/ITX<br>Fan Support: Up To 6 Fans<br>Liquid Cooling Support: 240MM on Front, 120MM on Rear Panel<br>Drive Bays: 3.5″ HDD x 2 or 2.5″ SSD x 1, 3.5″ HDD x 1 or 2.5″ SSD x 2<br>ARGB Writing Panel</p>",boost-lifestyle-co,Uncategorized,"",pc case,false,Color,Black,,,,,,,,"",0.0,shopify,0,deny,manual,10999.00,12000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-white.webp?v=1716558901,1,Boost Peacock Best PC Case ,false,Boost Peacock PC Case | PC Casing,"Discover the elegance of the Peacock PC Case. Built for style and functionality, this casing offers a unique blend of design and performance for your PC build.",,,,,,,,,,,,,ARGB Writing Panel ,Supports Up To 6 Fans,ATX/mATX/ITX Motherboard Support,Showcase with Grace,,'3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/peacock-black.webp?v=1716558902,kg,,,true,,,true,,,draft
boost-peacock-pc-case,,,,,,,,,White,,,,,,,,"",0.0,shopify,0,deny,manual,11999.00,13000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/peacock-black.webp?v=1716558902,2,Boost Peacock PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-white.webp?v=1716558901,kg,,,,,,,,,
boost-peacock-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-black1_9ff99913-6a45-470b-b37e-b71286b6398b.webp?v=1716559039,3,Boost Peacock CPU Case Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-peacock-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-black2-1024x1024.webp?v=1716559039,4,PC Casing Prices in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-peacock-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-black3-1024x1024.webp?v=1716559039,5,Boost Peacock PC Case in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-peacock-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-black4-1024x1024.webp?v=1716559039,6,Boost Peacock Gaming PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-peacock-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-white3-1024x1024.webp?v=1716559039,7,Boost Peacock Best PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-peacock-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-white2-1024x1024.webp?v=1716559039,8,Boost Peacock PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-peacock-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-white5-1024x1024.webp?v=1716559039,9,Gaming PC Case ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-peacock-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Peacock-white4-1024x1024.webp?v=1716559038,10,Peacock PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pro-pc-case,Boost Cheetah Pro PC Case,"<p><strong>Warranty: 1 Year<br></strong>I/O: USB3.0*1+USB1.1*2+HD Audio<br>Left Side Panel: Tempered Glass<br>Pre-Installed Fans: With 3 RGB Fans<br>Motherboard Support: ATX/M-ATX/ITX<br>Fan Support: Up To 6 Fans<br>Liquid Cooling Support: 240/280MM on Front, 120MM on Rear<br>Drive Bays: 3.5″ HDD x 1, 2.5″ SSD x 2</p>",boost-lifestyle-co,Uncategorized,"",pc case,false,Color,Black,,,,,,,,"",0.0,shopify,0,deny,manual,10999.00,16000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/cheetah-pro.webp?v=1716557014,1,Boost Cheetah Pro PC Case Black,false,Boost Cheetah Pro PC Case | PC Casing,Upgrade your PC setup with the Cheetah Pro PC Case. Discover superior performance and striking aesthetics in this premium casing solution.,,,,,,,,,,,,,Up to 6 Fan Support, Pre-Installed 3 RGB Fans,ATX/mATX/ITX Motherboard Support,Accelerate to Win,,'4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/cheetah-pro.webp?v=1716557014,kg,,,true,,,true,,,draft
boost-cheetah-pro-pc-case,,,,,,,,,White,,,,,,,,"",0.0,shopify,0,deny,manual,11999.00,17000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/cheetah-pro-White-1024x1024.webp?v=1716557015,2,Cheetah Pro PC Case Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/cheetah-pro-White-1024x1024.webp?v=1716557015,kg,,,,,,,,,
boost-cheetah-pro-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-pro-black5.webp?v=1716557114,3,Cheetah Pro CPU Casing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pro-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-pro-black2-1024x1024.webp?v=1716557114,4,Boost Cheetah Pro PC Gaming Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pro-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-pro-black3.webp?v=1716557114,5,Boost Desktop PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pro-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-pro-black4.webp?v=1716557114,6,Boost Cheetah Pro PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pro-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-pro-white4.webp?v=1716557146,7,Boost Cheetah Pro PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pro-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-pro-white3-1024x1024.webp?v=1716557146,8,PC Casing Prices in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pro-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-pro-white2-1024x1024.webp?v=1716557147,9,Boost Cheetah Pro Gaming PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pro-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-pro-white5.webp?v=1716557146,10,Boost Cheetah Pro PC Case White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-zeus-power-supply,Boost Zeus Power Supply,"<p><meta charset=""utf-8""><strong>Warranty: 1 Year</strong><em><strong><br></strong></em><span><br>• Efficiency Rating: 80+ Bronze Certified (Greater than or Equal to 85% Efficiency)</span><br><span>• Fan: Thermally Regulated 120mm Silent Fan</span><br><span>• Capacitors: High-Quality Capacitors for Enhanced Reliability and Performance</span><br><span>• Safety Features: Multiple Built-In Safety Features for Protection Against Overloading, Overheating, and Short Circuits</span><br><span>• Compatibility: Seamlessly Integrates with the Latest PC Technology</span><br><span>• Performance: Ensures Unwavering Stability and Consistency</span><br><span>• Cables: 20+4 Pin, 12 (4+4), 2x PCIE (6+2), 4 x SATA, 2 x Molex</span></p>",boost-lifestyle-co,Uncategorized,"",Power Supply,true,Watt,650,,,,,,,,"",0.0,shopify,0,deny,manual,14499.00,17999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/zeus_3728e155-fa2e-4903-95e4-cb96dd7bf2e7.webp?v=1716191872,1,Boost Zeus Power Supply,false,Boost Zeus Power Supply | Power Supply,Ensure unwavering stability and consistent performance with the Zeus Power Supply. Featuring high-quality components and built-in safety features for reliable power delivery to your PC.,,,,,,,,,,,,,High-Quality Capacitor,Thermally Regulated 120mm Silent Fan,", Thermally Regulated 120mm Silent Fan, High-Quality Capacitor",Fuel Your Ambition,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Zeus2_3ea49ff1-4403-452e-9248-7ba6a0055287.webp?v=1716191872,kg,,,true,,,true,,,active
boost-zeus-power-supply,,,,,,,,,750,,,,,,,,"",0.0,shopify,0,deny,manual,15499.00,19999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Zeus2_3ea49ff1-4403-452e-9248-7ba6a0055287.webp?v=1716191872,2,Boost Zeus Power Supply-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Zeus2_3ea49ff1-4403-452e-9248-7ba6a0055287.webp?v=1716191872,kg,,,,,,,,,
boost-velocity-gaming-chair,Boost Velocity Gaming Chair,<p><strong>Warranty: 1 Year <br></strong>Premium Surface Material<br>Innovative Linkage Armrest<br>Optimized Lying Mechanism<br>Sturdy Iron Frame<br>Adjustable Height<br>Multiple Color Options</p>,boost-lifestyle-co,Uncategorized,"",chair,false,Color,Black,,Payment Methods,Prepaid,,,,,"",0.0,shopify,0,deny,manual,6299.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Velocity-thumbnail.webp?v=1716191865,1,Boost Velocity Gaming Chair,false,Boost Velocity Gaming Chair | Ergonomic Gaming Chairs,"Experience unmatched comfort with the Velocity Gaming Chair. Designed for gamers, it offers ergonomic support and style for extended gaming sessions.",,,,,,,,,,,,,Robust Steel + Wood Frame  ,Adjustable Back  90 to 135,High-Quality PVC Material,Dominate in Comfort,,'2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1.webp?v=1716191865,kg,,,true,,,true,,,draft
boost-velocity-gaming-chair,,,,,,,,,Black,,,COD,,,,,,0.0,shopify,0,deny,manual,6999.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1.webp?v=1716191865,2,Boost Velocity Gaming Chair-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-velocity-gaming-chair,,,,,,,,,Blue,,,Prepaid,,,,,"",0.0,shopify,0,deny,manual,27999.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1-1.webp?v=1713510594,3,Boost Velocity Gaming Chair-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1-1.webp?v=1713510594,kg,,,,,,,,,
boost-velocity-gaming-chair,,,,,,,,,Blue,,,COD,,,,,,0.0,shopify,0,deny,manual,27999.00,33000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1-2.webp?v=1713510594,4,Boost Velocity Gaming Chair-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-velocity-gaming-chair,,,,,,,,,Red,,,Prepaid,,,,,,0.0,shopify,0,deny,manual,27999.00,33000.00,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1-2.webp?v=1713510594,kg,,,,,,,,,
boost-velocity-gaming-chair,,,,,,,,,Red,,,COD,,,,,,0.0,shopify,0,deny,manual,27999.00,33000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-cheetah-pc-case,Boost Cheetah PC Case,"<p><span class=""selectable-text copyable-text""><strong>Warranty: 1 Year<br></strong></span>ATX and M-ATX Support<br>3 Pre-Installed RGB Fans<br>Fans Support: Up to 6 Fans<br>Side Panel: Tempered Glass<br>USB3.0*1+USB2.0*2+HD Audio</p>",boost-lifestyle-co,Uncategorized,"",pc case,false,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,10999.00,18000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/cheetah.webp?v=1716191783,1,Boost Cheetah PC Case,false,Boost Cheetah PC Case | PC Casing,Enhance your PC build with the Cheetah PC Case. Explore sleek design and optimal functionality for your gaming or workstation setup.,,,,,,,,,,,,,3 RGB Pre-Installed Fans,ATX/M-ATX Motherboard Support,,Rapid Roar Retreat,,'3,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
boost-cheetah-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-6.webp?v=1716191783,2,Boost Cheetah PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-7.webp?v=1716556837,3,Boost PC Casing Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-5.webp?v=1716556837,4,Boost Best PC Casing in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-1-2-1024x1024.webp?v=1716556837,5,Gaming PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-2-1024x1024.webp?v=1716556837,6,Boost Cheetah CPU Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-8-1024x1024.webp?v=1716556837,7,Desktop PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-4-1024x1024.webp?v=1716556837,8,Boost Cheetah Gaming PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-cheetah-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Cheetah-3-1024x1024.webp?v=1716556837,9,Boost Cheetah Computer Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-godzilla-pc-case,Boost Godzilla PC Case,"<p><span class=""selectable-text copyable-text""><strong>Warranty: 1 Year<br></strong></span>M-ATX Support<br>Right/Left Panel: Grey Tempered Glass<br>Fans Support: Up to 6 Fans<br>USB2.0*1+USB3.0*1+HD Audio</p>",boost-lifestyle-co,Uncategorized,"",pc case,false,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,19999.00,29000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Godzilla-2.webp?v=1716191808,1,Boost Godzilla PC Case,false,Boost Godzilla PC Case | PC Casing,"Unleash the power of your PC with the Godzilla PC Case. Built for performance and durability, it's the perfect choice for gamers and enthusiasts alike.",,,,,,,,,,,,,Grey Tempered Glass,Supports up to 6 fans,M-ATX Motherboard Support,Mighty Monster Machine,,'2,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
boost-godzilla-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/godzilla-1-1-scaled.webp?v=1716191808,2,PC Casing Prices in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-godzilla-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/godzilla-3-scaled.webp?v=1713333302,3,Boost Godzilla Gaming PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-godzilla-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/godzilla-2-1-scaled.webp?v=1713333302,4,Boost Godzilla Desktop Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
